Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.8.8.8-10.0.0.34-53-38663-17,10.0.0.34,38663,8.8.8.8,53,17,24/03/2015 01:55:30 PM,243854,1,3,41.0,365.0,41.0,41.0,41.0,0.0,236.0,41.0,121.66666666666667,101.76607162180004,1664.9306552281284,16.403257686976634,81284.66666666667,70287.81115053543,122696.0,129.0,0,0,0,0,0,243854.0,121927.0,1087.53022946491,122696.0,121158.0,0,0,0,0,8,24,4.1008144217441584,12.302443265232476,41.0,236.0,89.4,84.44110373508863,7130.3,0,0,0,0,0,0,0,0,3.0,111.75,41.0,121.66666666666667,0,0,0,0,0,0,1,41,3,365,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-38388-17,10.0.0.34,38388,8.8.8.8,53,17,24/03/2015 01:55:55 PM,150454,0,2,0.0,184.0,0,0,0,0,140.0,44.0,92.0,67.88225099390856,1222.9651587860742,13.293099552022545,150454.0,0.0,150454.0,150454.0,0,0,0,0,0,150454.0,150454.0,0.0,150454.0,150454.0,0,0,0,0,0,16,0.0,13.293099552022545,44.0,140.0,76.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,92.0,0,0,0,0,0,0,0,0,2,184,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-45875-17,10.0.0.34,45875,8.8.8.8,53,17,24/03/2015 02:04:50 PM,265001,1,3,37.0,283.0,37.0,37.0,37.0,0.0,157.0,37.0,94.33333333333333,60.17751518078271,1207.5426130467433,15.094282663084291,88333.66666666667,76370.24018119449,134199.0,173.0,0,0,0,0,0,265001.0,132500.5,2646.7006819812473,134372.0,130629.0,0,0,0,0,8,24,3.773570665771073,11.320711997313218,37.0,157.0,71.4,52.884780419322915,2796.8,0,0,0,0,0,0,0,0,3.0,89.25,37.0,94.33333333333333,0,0,0,0,0,0,1,37,3,283,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-57584-17,10.0.0.34,57584,8.8.8.8,53,17,24/03/2015 02:31:32 PM,188238,0,2,0.0,96.0,0,0,0,0,65.0,31.0,48.0,24.041630560342615,509.99266885538526,10.624847267820526,188238.0,0.0,188238.0,188238.0,0,0,0,0,0,188238.0,188238.0,0.0,188238.0,188238.0,0,0,0,0,0,16,0.0,10.624847267820526,31.0,65.0,42.333333333333336,19.629909152447276,385.33333333333337,0,0,0,0,0,0,0,0,0.0,63.5,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-48625-17,10.0.0.34,48625,8.8.8.8,53,17,24/03/2015 02:45:16 PM,141841,0,2,0.0,96.0,0,0,0,0,65.0,31.0,48.0,24.041630560342615,676.8141792570555,14.100295401188655,141841.0,0.0,141841.0,141841.0,0,0,0,0,0,141841.0,141841.0,0.0,141841.0,141841.0,0,0,0,0,0,16,0.0,14.100295401188655,31.0,65.0,42.333333333333336,19.629909152447276,385.33333333333337,0,0,0,0,0,0,0,0,0.0,63.5,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-41661-17,10.0.0.34,41661,8.8.8.8,53,17,24/03/2015 02:54:38 PM,135635,0,2,0.0,96.0,0,0,0,0,65.0,31.0,48.0,24.041630560342615,707.7819146975338,14.74545655619862,135635.0,0.0,135635.0,135635.0,0,0,0,0,0,135635.0,135635.0,0.0,135635.0,135635.0,0,0,0,0,0,16,0.0,14.74545655619862,31.0,65.0,42.333333333333336,19.629909152447276,385.33333333333337,0,0,0,0,0,0,0,0,0.0,63.5,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-55689-17,10.0.0.34,55689,8.8.8.8,53,17,24/03/2015 01:44:47 PM,264825,1,3,33.0,286.0,33.0,33.0,33.0,0.0,159.0,33.0,95.33333333333333,63.01058112200945,1204.569055036345,15.104314169734732,88275.0,76649.93684928905,139733.0,182.0,0,0,0,0,0,264825.0,132412.5,10352.750383352242,139733.0,125092.0,0,0,0,0,8,24,3.776078542433683,11.32823562730105,33.0,159.0,70.4,56.13198731561176,3150.7999999999997,0,0,0,0,0,0,0,0,3.0,88.0,33.0,95.33333333333333,0,0,0,0,0,0,1,33,3,286,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-47803-17,10.0.0.34,47803,8.8.8.8,53,17,24/03/2015 01:46:10 PM,294753,1,3,37.0,283.0,37.0,37.0,37.0,0.0,157.0,37.0,94.33333333333333,60.17751518078271,1085.6547685689375,13.570684607111717,98251.0,87632.70633159745,168796.0,153.0,0,0,0,0,0,294753.0,147376.5,30291.74739925051,168796.0,125957.0,0,0,0,0,8,24,3.3926711517779293,10.178013455333788,37.0,157.0,71.4,52.884780419322915,2796.8,0,0,0,0,0,0,0,0,3.0,89.25,37.0,94.33333333333333,0,0,0,0,0,0,1,37,3,283,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-43166-17,10.0.0.34,43166,8.8.8.8,53,17,24/03/2015 01:30:11 PM,117821,1,3,44.0,394.0,44.0,44.0,44.0,0.0,198.0,44.0,131.33333333333334,79.05272502155339,3717.503670822689,33.949805212992594,39273.66666666667,67543.62201076673,117266.0,83.0,0,0,0,0,0,117821.0,58910.5,82644.51926474011,117349.0,472.0,0,0,0,0,8,24,8.487451303248148,25.462353909744444,44.0,198.0,96.4,73.57173370255727,5412.8,0,0,0,0,0,0,0,0,3.0,120.5,44.0,131.33333333333334,0,0,0,0,0,0,1,44,3,394,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-32828-17,10.0.0.34,32828,8.8.8.8,53,17,24/03/2015 01:32:14 PM,275803,1,3,29.0,223.0,29.0,29.0,29.0,0.0,101.0,29.0,74.33333333333333,39.463062898529984,913.6956450800027,14.50310547746036,91934.33333333333,80470.9036256791,150408.0,158.0,0,0,0,0,0,275803.0,137901.5,17910.30766067406,150566.0,125237.0,0,0,0,0,8,24,3.62577636936509,10.877329108095271,29.0,101.0,56.2,37.352376095772,1395.1999999999998,0,0,0,0,0,0,0,0,3.0,70.25,29.0,74.33333333333333,0,0,0,0,0,0,1,29,3,223,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-44893-17,10.0.0.34,44893,8.8.8.8,53,17,24/03/2015 01:30:24 PM,132980,0,2,0.0,130.0,0,0,0,0,94.0,36.0,65.0,41.012193308819754,977.5906151300949,15.039855617386074,132980.0,0.0,132980.0,132980.0,0,0,0,0,0,132980.0,132980.0,0.0,132980.0,132980.0,0,0,0,0,0,16,0.0,15.039855617386074,36.0,94.0,55.33333333333333,33.48631561299829,1121.3333333333333,0,0,0,0,0,0,0,0,0.0,83.0,0.0,65.0,0,0,0,0,0,0,0,0,2,130,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-37440-17,10.0.0.34,37440,8.8.8.8,53,17,24/03/2015 01:42:58 PM,596894,1,3,33.0,209.0,33.0,33.0,33.0,0.0,113.0,33.0,69.66666666666667,40.414518843273804,405.4321202759619,6.701357359933254,198964.66666666666,177142.2098804611,340172.0,202.0,0,0,0,0,0,596894.0,298447.0,59008.06089001739,340172.0,256722.0,0,0,0,0,8,24,1.6753393399833134,5.026018019949941,33.0,113.0,55.0,34.92849839314596,1220.0,0,0,0,0,0,0,0,0,3.0,68.75,33.0,69.66666666666667,0,0,0,0,0,0,1,33,3,209,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-54581-17,10.0.0.34,54581,8.8.8.8,53,17,24/03/2015 02:07:16 PM,125850,0,2,0.0,131.0,0,0,0,0,97.0,34.0,65.5,44.54772721475249,1040.921732220898,15.891934843067144,125850.0,0.0,125850.0,125850.0,0,0,0,0,0,125850.0,125850.0,0.0,125850.0,125850.0,0,0,0,0,0,16,0.0,15.891934843067144,34.0,97.0,55.0,36.373066958946424,1323.0,0,0,0,0,0,0,0,0,0.0,82.5,0.0,65.5,0,0,0,0,0,0,0,0,2,131,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-56499-17,10.0.0.34,56499,8.8.8.8,53,17,24/03/2015 03:14:12 PM,253379,1,3,37.0,283.0,37.0,37.0,37.0,0.0,157.0,37.0,94.33333333333333,60.17751518078271,1262.9302349444902,15.786627936806127,84459.66666666667,73054.45645772292,129348.0,163.0,0,0,0,0,0,253379.0,126689.5,3759.686755568873,129348.0,124031.0,0,0,0,0,8,24,3.9466569842015318,11.839970952604595,37.0,157.0,71.4,52.884780419322915,2796.8,0,0,0,0,0,0,0,0,3.0,89.25,37.0,94.33333333333333,0,0,0,0,0,0,1,37,3,283,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-55551-17,10.0.0.34,55551,8.8.8.8,53,17,24/03/2015 02:02:17 PM,239305,1,3,39.0,295.0,39.0,39.0,39.0,0.0,162.0,39.0,98.33333333333333,61.61439225808637,1395.7084055911912,16.71507072564301,79768.33333333333,68942.97451033958,120275.0,164.0,0,0,0,0,0,239305.0,119652.5,880.3479425772516,120275.0,119030.0,0,0,0,0,8,24,4.178767681410752,12.536303044232257,39.0,162.0,74.6,54.35347275013805,2954.3,0,0,0,0,0,0,0,0,3.0,93.25,39.0,98.33333333333333,0,0,0,0,0,0,1,39,3,295,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-51005-17,10.0.0.34,51005,8.8.8.8,53,17,24/03/2015 01:24:13 PM,5244913,3,4,129.0,331.0,43.0,43.0,43.0,0.0,100.0,43.0,82.75,27.097047809678457,87.70402864642368,1.3346265228803604,874152.1666666666,1959913.0272264038,4872882.0,63.0,5125662.0,2562831.0,3451729.0244400706,5003572.0,122090.0,5244913.0,1748304.3333333335,2811620.25355227,4994877.0,119283.0,0,0,0,0,24,32,0.5719827955201544,0.7626437273602059,43.0,100.0,62.875,27.6789631308689,766.125,0,0,0,0,0,0,0,0,1.0,71.85714285714286,43.0,82.75,0,0,0,0,0,0,3,129,4,331,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-40851-17,10.0.0.34,40851,8.8.8.8,53,17,24/03/2015 01:42:53 PM,263883,1,3,34.0,162.0,34.0,34.0,34.0,0.0,66.0,34.0,54.0,17.435595774162696,742.7534172341531,15.158233004778634,87961.0,76133.5437176019,135743.0,164.0,0,0,0,0,0,263883.0,131941.5,5608.063881590509,135907.0,127976.0,0,0,0,0,8,24,3.7895582511946584,11.368674753583976,34.0,66.0,46.0,16.492422502470642,272.0,0,0,0,0,0,0,0,0,3.0,57.5,34.0,54.0,0,0,0,0,0,0,1,34,3,162,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-45748-17,10.0.0.34,45748,8.8.8.8,53,17,24/03/2015 02:02:02 PM,298676,1,3,37.0,283.0,37.0,37.0,37.0,0.0,157.0,37.0,94.33333333333333,60.17751518078271,1071.3950903319985,13.392438629149982,99558.66666666666,90305.81485338214,176451.0,114.0,0,0,0,0,0,298676.0,149338.0,38504.79266273226,176565.0,122111.0,0,0,0,0,8,24,3.3481096572874955,10.044328971862486,37.0,157.0,71.4,52.884780419322915,2796.8,0,0,0,0,0,0,0,0,3.0,89.25,37.0,94.33333333333333,0,0,0,0,0,0,1,37,3,283,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-35316-17,10.0.0.34,35316,8.8.8.8,53,17,24/03/2015 01:42:54 PM,273461,1,3,33.0,223.0,33.0,33.0,33.0,0.0,129.0,33.0,74.33333333333333,49.36935621752965,936.1481161847576,14.627314315386837,91153.66666666667,78902.39800115922,138131.0,60.0,0,0,0,0,0,273461.0,136730.5,1980.6060941035196,138131.0,135330.0,0,0,0,0,8,24,3.656828578846709,10.970485736540128,33.0,129.0,57.8,41.6076915966267,1731.2,0,0,0,0,0,0,0,0,3.0,72.25,33.0,74.33333333333333,0,0,0,0,0,0,1,33,3,223,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-52273-17,10.0.0.34,52273,8.8.8.8,53,17,24/03/2015 02:46:31 PM,132661,0,2,0.0,96.0,0,0,0,0,65.0,31.0,48.0,24.041630560342615,723.6490000829181,15.076020835060794,132661.0,0.0,132661.0,132661.0,0,0,0,0,0,132661.0,132661.0,0.0,132661.0,132661.0,0,0,0,0,0,16,0.0,15.076020835060794,31.0,65.0,42.333333333333336,19.629909152447276,385.33333333333337,0,0,0,0,0,0,0,0,0.0,63.5,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-36068-17,10.0.0.34,36068,8.8.8.8,53,17,24/03/2015 01:30:32 PM,130557,0,2,0.0,184.0,0,0,0,0,140.0,44.0,92.0,67.88225099390856,1409.3461093621943,15.318979449589067,130557.0,0.0,130557.0,130557.0,0,0,0,0,0,130557.0,130557.0,0.0,130557.0,130557.0,0,0,0,0,0,16,0.0,15.318979449589067,44.0,140.0,76.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,92.0,0,0,0,0,0,0,0,0,2,184,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-45887-17,10.0.0.34,45887,8.8.8.8,53,17,24/03/2015 01:45:47 PM,256501,1,3,33.0,286.0,33.0,33.0,33.0,0.0,159.0,33.0,95.33333333333333,63.01058112200945,1243.6598687724415,15.594481113134064,85500.33333333333,74027.43630798877,132824.0,191.0,0,0,0,0,0,256501.0,128250.5,6467.90572751335,132824.0,123677.0,0,0,0,0,8,24,3.898620278283516,11.695860834850548,33.0,159.0,70.4,56.13198731561176,3150.7999999999997,0,0,0,0,0,0,0,0,3.0,88.0,33.0,95.33333333333333,0,0,0,0,0,0,1,33,3,286,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-57686-17,10.0.0.34,57686,8.8.8.8,53,17,24/03/2015 02:42:29 PM,124175,1,3,31.0,209.0,31.0,31.0,31.0,0.0,115.0,31.0,69.66666666666667,42.39496825489239,1932.756190859674,32.21260318099456,41391.66666666667,71227.62050169395,123638.0,97.0,0,0,0,0,0,124175.0,62087.5,87182.73058639538,123735.0,440.0,0,0,0,0,8,24,8.05315079524864,24.159452385745926,31.0,115.0,54.2,36.70422319025428,1347.2,0,0,0,0,0,0,0,0,3.0,67.75,31.0,69.66666666666667,0,0,0,0,0,0,1,31,3,209,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-42770-17,10.0.0.34,42770,8.8.8.8,53,17,24/03/2015 01:24:08 PM,139332,1,3,41.0,253.0,41.0,41.0,41.0,0.0,124.0,41.0,84.33333333333333,41.62130864513192,2110.068038928602,28.70840869290615,46444.0,79976.04471340153,138792.0,40.0,0,0,0,0,0,139332.0,69666.0,97815.49525509748,138832.0,500.0,0,0,0,0,8,24,7.177102173226538,21.531306519679614,41.0,124.0,67.0,37.808729150819126,1429.5,0,0,0,0,0,0,0,0,3.0,83.75,41.0,84.33333333333333,0,0,0,0,0,0,1,41,3,253,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
8.8.4.4-10.0.0.34-53-37955-17,10.0.0.34,37955,8.8.4.4,53,17,24/03/2015 03:14:56 PM,10285979,1,3,28.0,84.0,28.0,28.0,28.0,0.0,28.0,28.0,28.0,0.0,10.88860865844661,0.3888788806588075,3428659.666666667,5552657.953450971,9840008.0,168490.0,0,0,0,0,0,1.0285979E7,5142989.5,7035004.6589181805,1.0117489E7,168490.0,0,0,0,0,8,24,0.09721972016470187,0.2916591604941056,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,35.0,28.0,28.0,0,0,0,0,0,0,1,28,3,84,-1,-1,1,0,168490.0,0.0,168490.0,168490.0,9840008.0,0.0,9840008.0,9840008.0,No Label
8.8.8.8-10.0.0.34-53-45806-17,10.0.0.34,45806,8.8.8.8,53,17,24/03/2015 01:52:22 PM,134608,0,2,0.0,155.0,0,0,0,0,100.0,55.0,77.5,31.81980515339464,1151.4917389753953,14.857957922263164,134608.0,0.0,134608.0,134608.0,0,0,0,0,0,134608.0,134608.0,0.0,134608.0,134608.0,0,0,0,0,0,16,0.0,14.857957922263164,55.0,100.0,70.0,25.98076211353316,675.0,0,0,0,0,0,0,0,0,0.0,105.0,0.0,77.5,0,0,0,0,0,0,0,0,2,155,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.0.0.34-53-51647-17,10.0.0.34,51647,8.8.8.8,53,17,24/03/2015 01:35:55 PM,5286579,3,4,123.0,284.0,41.0,41.0,41.0,0.0,97.0,41.0,71.0,22.978250586152114,76.98740527664488,1.3241077074607228,881096.5,1939473.312295454,4837129.0,95.0,5134672.0,2567336.0,3446158.437217883,5004138.0,130534.0,5286579.0,1762193.0,2775946.5809645904,4967568.0,151906.0,0,0,0,0,24,32,0.5674747317688812,0.7566329756918416,41.0,97.0,56.0,21.987009151509703,483.42857142857144,0,0,0,0,0,0,0,0,1.0,64.0,41.0,71.0,0,0,0,0,0,0,3,123,4,284,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
