Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.46-78.47.102.65-60808-51413-6,10.0.0.46,60808,78.47.102.65,51413,6,17/12/2013 04:09:19 PM,119993945,3420,6908,10035.0,9595544.0,245.0,0.0,2.9342105263157894,14.778803875152889,1440.0,0.0,1389.0480602200298,254.2242762457837,80050.53088303747,86.07100966636276,11619.438849617525,39557.14218453826,2058799.0,0.0,1.19845025E8,35052.654284878605,70687.79562655532,2131829.0,17.0,1.19993945E8,17372.802229622026,51978.20560108914,2058799.0,10.0,0,1,0,0,118068,221092,28.5014381350659,57.56957153129685,0.0,1440.0,929.9703746732492,684.7678473307974,468907.0047380542,0,0,0,1,1,0,0,0,2.0,930.0604182804028,2.9342105263157894,1389.0480602200348,0,0,0,0,0,0,3420,10035,6908,9595544,-1,2641,292,0,0,0,0,0,0,0,0,0,No Label
10.0.0.46-81.95.182.31-44850-40890-6,81.95.182.31,40890,10.0.0.46,44850,6,17/12/2013 04:09:19 PM,119987325,10974,3154,1.5713552E7,17816.0,1440.0,0.0,1431.889192637146,104.00301752830904,1440.0,0.0,5.64870006341153,35.76700139418242,131108.581677273,117.74577023031391,8493.475260140161,28963.335343752682,850535.0,4.0,1.19924499E8,10929.05303927823,42221.35615099155,1934967.0,26.0,1.19987325E8,38054.97145575635,64324.29037287393,991627.0,15.0,0,0,0,0,351432,102148,91.45966042663257,26.28610980368135,0.0,1440.0,1113.5117842734862,601.1912977754632,361430.9765209457,0,0,0,0,1,0,0,0,0.0,1113.5906002265006,1431.8891926371423,5.648700063411541,0,0,0,0,0,0,10974,15713552,3154,17816,-1,7494,10945,0,0,0,0,0,0,0,0,0,No Label
173.194.70.104-10.0.0.46-0-0-0,10.0.0.46,0,173.194.70.104,0,0,17/12/2013 04:09:19 PM,119937073,1792,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.933355318751193,62794.27905759164,22166.533310107156,281045.0,20.0,1.19868802E8,66928.42099385809,18678.13836680415,281045.0,20.0,1.19625422E8,1013774.7627118645,206111.12241152365,2087805.0,56133.0,0,0,0,0,0,0,14.941168357510275,0.9921869612409168,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1792,0,119,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
128.237.207.15-10.0.0.46-32966-59370-17,128.237.207.15,32966,10.0.0.46,59370,17,17/12/2013 04:09:19 PM,119995184,10594,10688,1.2445139E7,1201185.0,1335.0,20.0,1174.7346611289397,280.29905156049745,1464.0,20.0,112.3863211077844,349.510051259645,113723.93078708893,177.357117932333,5638.606456463507,34709.985365072775,596900.0,-3.0,1.19994951E8,11327.758991787057,55379.09329440012,971349.0,6.0,1.19995184E8,11228.144848881757,49677.05551641524,900677.0,9.0,0,0,0,0,84752,85504,88.28687657998007,89.07024135235295,20.0,1464.0,641.2421651083064,618.5516956274303,382606.20016356907,0,0,0,0,0,0,0,0,1.0,641.2722958368574,1174.7346611289408,112.38632110778443,0,0,0,0,0,0,10594,12445139,10688,1201185,-1,-1,10594,0,0,0,0,0,0,0,0,0,No Label
180.111.13.117-10.0.0.46-32863-40323-6,180.111.13.117,32863,10.0.0.46,40323,6,17/12/2013 04:09:19 PM,119395289,273,315,96924.0,149893.0,524.0,0.0,355.0329670329667,239.24033190325383,1428.0,0.0,475.8507936507936,663.9042790036112,2067.22561725195,4.924817427260467,203399.12947189095,479503.7961455503,4695986.0,5.0,1.19371651E8,438866.36397058837,780445.4695372611,7432216.0,57.0,1.1911984E8,379362.54777070077,668683.6490845298,5732202.0,25.0,0,0,0,0,9296,11064,2.2865223769423597,2.6382950503181073,0.0,1428.0,419.93378607809865,515.2689978701252,265502.14016608306,0,0,0,0,1,0,0,0,1.0,420.6479591836735,355.032967032967,475.85079365079366,0,0,0,0,0,0,273,96924,315,149893,-1,501,195,0,0,0,0,0,0,0,0,0,No Label
209.85.251.178-10.0.0.46-0-0-0,209.85.251.178,0,10.0.0.46,0,0,17/12/2013 04:09:19 PM,119495837,118,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958505918494885,1012676.5847457626,186143.0999660284,2268900.0,5830.0,1.18346155E8,1011505.5982905984,186506.71993777945,2268900.0,5830.0,0,0,0,0,0,0,0,0,0,0,0,0.9874820994810054,0.008368492368483096,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,118,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
209.85.254.112-10.0.0.46-0-0-0,209.85.254.112,0,10.0.0.46,0,0,17/12/2013 04:09:19 PM,119263208,119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0061778650126534,1002211.8319327728,146994.44842764564,2139032.0,5829.0,1.18374899E8,1003177.110169492,147242.04172018237,2139032.0,5829.0,0,0,0,0,0,0,0,0,0,0,0,0.9977930494708812,0.00838481554177211,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,119,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.0.0.138-10.0.0.46-0-0-0,10.0.0.138,0,10.0.0.46,0,0,17/12/2013 04:09:19 PM,119428235,119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0047875194672349,1003598.6134453784,55429.230711844946,1365583.0,747921.0,1.1846086E8,1003905.5932203389,55563.92212889526,1365583.0,747921.0,0,0,0,0,0,0,0,0,0,0,0,0.9964142901383413,0.008373229328893624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,119,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.0.0.46-88.103.200.48-0-0-0,88.103.200.48,0,10.0.0.46,0,0,17/12/2013 04:09:19 PM,119334150,119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005579710418183,1002807.9831932773,214301.51322132294,2846014.0,77230.0,1.18460088E8,1003899.050847458,214883.1992885743,2846014.0,77230.0,0,0,0,0,0,0,0,0,0,0,0,0.9971998794980315,0.008379830920151524,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,119,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.0.0.46-88.103.203.1-0-0-0,88.103.203.1,0,10.0.0.46,0,0,17/12/2013 04:09:19 PM,119410622,119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0049357250647266,1003450.6050420171,217042.6726079466,2910284.0,10239.0,1.18449979E8,1003813.3813559319,217931.99644733212,2910284.0,10239.0,0,0,0,0,0,0,0,0,0,0,0,0.9965612606891873,0.00837446437553939,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,119,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
194.228.190.1-10.0.0.46-0-0-0,194.228.190.1,0,10.0.0.46,0,0,17/12/2013 04:09:20 PM,119442411,117,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879237953426777,1020875.3076923075,298614.20086169144,3239847.0,9512.0,1.18461503E8,1021219.8534482758,299886.35520921124,3239847.0,9512.0,0,0,0,0,0,0,0,0,0,0,0,0.9795515597889262,0.008372235553751505,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,117,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
194.228.190.17-10.0.0.46-0-0-0,194.228.190.17,0,10.0.0.46,0,0,17/12/2013 04:09:20 PM,119432780,117,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9880034610263615,1020792.9914529914,239574.77134204833,2778171.0,7784.0,1.18462023E8,1021224.3362068968,240568.51252585693,2778171.0,7784.0,0,0,0,0,0,0,0,0,0,0,0,0.9796305503396974,0.00837291068666408,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,117,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
194.228.190.10-10.0.0.46-0-0-0,194.228.190.10,0,10.0.0.46,0,0,17/12/2013 04:09:20 PM,119413932,118,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965336372978657,1011982.4745762715,215596.9677299219,2712958.0,6783.0,1.18458872E8,1012468.9914529915,216459.20775177426,2712958.0,6783.0,0,0,0,0,0,0,0,0,0,0,0,0.9881594050516651,0.008374232246200552,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,118,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
194.228.190.193-10.0.0.46-0-0-0,194.228.190.193,0,10.0.0.46,0,0,17/12/2013 04:09:20 PM,119448514,117,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878733192109865,1020927.4700854699,222787.9924075249,2597334.0,6548.0,1.18449861E8,1021119.4913793104,223744.81504573932,2597334.0,6548.0,0,0,0,0,0,0,0,0,0,0,0,0.9795015114210629,0.008371807789923615,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,117,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.0.0.46-84.16.6.138-0-0-0,84.16.6.138,0,10.0.0.46,0,0,17/12/2013 04:09:20 PM,119192271,119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067766894046342,1001615.7226890761,171865.28109707028,2418087.0,5813.0,1.18458361E8,1003884.415254237,170799.32584467958,2418087.0,5813.0,0,0,0,0,0,0,0,0,0,0,0,0.9983868836595956,0.00838980574503862,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,119,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
209.85.248.12-10.0.0.46-0-0-0,209.85.248.12,0,10.0.0.46,0,0,17/12/2013 04:09:20 PM,119263176,119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0061781349844314,1002211.56302521,169775.7854210953,2341028.0,5809.0,1.18463457E8,1003927.6016949153,169460.1715569828,2341028.0,5809.0,0,0,0,0,0,0,0,0,0,0,0,0.9977933171928944,0.008384817791536929,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,119,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
195.46.247.91-10.0.0.46-6991-35007-6,195.46.247.91,6991,10.0.0.46,35007,6,17/12/2013 04:09:21 PM,117217048,905,592,1115060.0,1259.0,1440.0,0.0,1232.1104972375676,491.62058288009825,34.0,0.0,2.126689189189191,5.722798280007447,9523.520844851852,12.771179837253706,78353.64171122992,441928.229163548,5128398.0,0.0,1.17216316E8,129664.06637168152,565579.3461985558,5128398.0,19.0,1.17160042E8,198240.34179357035,702889.349132635,5256160.0,49.0,0,1,0,0,28960,19028,7.7207199416931225,5.050459895560584,0.0,1440.0,745.2149532710299,712.743302941861,508003.01588847337,0,0,0,1,1,0,0,0,0.0,745.7127588510355,1232.110497237569,2.126689189189189,0,0,0,0,0,0,905,1115060,592,1259,-1,511,818,0,3.6391807E7,0.0,3.6391807E7,3.6391807E7,5128398.0,0.0,5128398.0,5128398.0,No Label
173.194.112.15-10.0.0.46-443-57231-6,173.194.112.15,443,10.0.0.46,57231,6,17/12/2013 04:09:22 PM,119995174,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11667135879981307,9230398.0,1.4404984789478883E7,2.9996558E7,11.0,1.1998758E8,1.7141082857142854E7,1.6025652090089496E7,2.9996558E7,8058.0,1.19995174E8,2.39990348E7,1.341585091676535E7,3.0004097E7,32.0,0,0,0,0,208,180,0.06666934788560747,0.0500020109142056,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,6,0,-1,245,0,0,8595.5,1356.6739967041947,10591.0,7560.0,2.99901895E7,5513.661245790647,2.9996558E7,2.9983092E7,No Label
10.0.0.46-94.142.121.38-0-0-0,94.142.121.38,0,10.0.0.46,0,0,17/12/2013 04:09:21 PM,118455010,39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33768094739091237,3037307.9487179494,2806993.474739317,1.513184E7,972977.0,1.15451592E8,3038199.789473685,2844667.3258289862,1.513184E7,972977.0,0,0,0,0,0,0,0,0,0,0,0,0.32923892370613955,0.00844202368477281,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,39,0,1,0,-1,-1,0,0,1.655026825E7,1.830873638500974E7,4.3167584E7,4065821.0,8209437.833333333,3696251.263944994,1.513184E7,5007728.0,No Label
173.194.112.0-10.0.0.46-443-43713-6,173.194.112.0,443,10.0.0.46,43713,6,17/12/2013 04:09:23 PM,110113418,22,26,2075.0,7319.0,274.0,0.0,94.31818181818183,92.81747904131213,1418.0,0.0,281.5,525.2177643606507,85.31203708525332,0.43591417714415154,2342838.6808510637,4817070.08789533,1.5013388E7,9.0,9.5099977E7,4528570.333333332,5795714.839098084,1.5000771E7,67.0,1.10113418E8,4404536.72,5926208.484836135,1.5013397E7,33.0,0,1,0,0,704,856,0.1997939978577361,0.2361201792864154,0.0,1418.0,193.44897959183675,395.4636024773377,156391.46088435376,0,0,0,1,1,0,0,0,1.0,197.47916666666666,94.31818181818181,281.5,0,0,0,0,0,0,22,2075,26,7319,-1,331,17,0,937325.375,1733643.4835060884,4066136.0,9.0,1.2188518625000002E7,3493530.877960084,1.5013388E7,5461800.0,No Label
10.0.0.46-123.194.198.20-49339-25243-6,10.0.0.46,49339,123.194.198.20,25243,6,17/12/2013 04:11:12 PM,11011971,4,2,136.0,0.0,68.0,0.0,34.0,39.25981830489455,0.0,0.0,0.0,0.0,12.350195982172492,0.5448615874487863,2202394.2,3011911.0955437743,6740614.0,49.0,1.067751E7,3559170.0,3348449.655882704,6740614.0,65575.0,334412.0,334412.0,0.0,334412.0,334412.0,0,0,0,0,128,80,0.3632410582991909,0.18162052914959545,0.0,68.0,19.428571428571427,33.18060248025013,1100.952380952381,0,1,0,0,0,0,0,0,0.0,22.666666666666668,34.0,0.0,0,0,0,0,0,0,4,136,2,0,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
5.53.7.113-10.0.0.46-0-0-0,5.53.7.113,0,10.0.0.46,0,0,17/12/2013 04:09:23 PM,118499224,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32911607927491576,3118400.631578948,2589026.0508069433,1.1160086E7,5827.0,1.16469901E8,3147835.1621621624,2618284.645306653,1.1160086E7,5827.0,0,0,0,0,0,0,0,0,0,0,0,0.32067720544735384,0.008438873827561942,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,38,0,1,0,-1,-1,0,0,9318609.857142856,9448938.38296369,2.9155815E7,1016037.0,7472950.857142857,2249016.318441126,1.1160086E7,5045242.0,No Label
10.0.0.46-110.20.170.10-38456-29151-6,10.0.0.46,38456,110.20.170.10,29151,6,17/12/2013 04:11:16 PM,12013086,9,8,768.0,137.0,458.0,0.0,85.33333333333333,161.01863246220918,131.0,0.0,17.125,46.06032535087623,75.33451437873666,1.4151234745177053,750817.8749999999,2327656.6948208627,9421336.0,14.0,1.1013738E7,1376717.25,3412102.304758283,9811802.0,1225.0,2591750.0,370250.0,475738.72510969714,1388402.0,1243.0,0,0,0,0,296,280,0.749183015921138,0.6659404585965671,0.0,458.0,50.277777777777786,119.96264396766362,14391.03594771242,0,1,0,0,0,0,0,0,0.0,53.23529411764706,85.33333333333333,17.125,0,0,0,0,0,0,9,768,8,137,-1,17,3,0,0,0,0,0,0,0,0,0,No Label
213.140.43.186-10.0.0.46-0-0-0,213.140.43.186,0,10.0.0.46,0,0,17/12/2013 04:09:20 PM,118120791,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3471023149514805,2953019.775,2655096.007483582,1.5041921E7,944219.0,1.16431326E8,2985418.6153846155,2681782.347080886,1.5041921E7,944219.0,0,0,0,0,0,0,0,0,0,0,0,0.33863640483071267,0.008465910120767816,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,40,0,1,0,-1,-1,0,0,7148914.833333334,7686554.891843325,2.1002401E7,1024498.0,7453810.142857143,3420262.2284152634,1.5041921E7,5016367.0,No Label
